epoch,step,test_mse,test_mse_Temperature,train_mse,val_mse,val_mse_Temperature
5,2949,,,34.16642379760742,,
5,2999,,,29.8474063873291,,
5,3049,,,29.951156616210938,,
5,3099,,,27.995655059814453,,
5,3149,,,26.290754318237305,,
5,3161,,,,28.616703033447266,28.616703033447266
6,3199,,,26.61863899230957,,
6,3249,,,30.558120727539062,,
6,3299,,,26.253019332885742,,
6,3349,,,29.106369018554688,,
6,3399,,,28.648958206176758,,
6,3449,,,32.083885192871094,,
6,3499,,,34.89002227783203,,
6,3549,,,25.22809600830078,,
6,3599,,,30.576065063476562,,
6,3649,,,31.257099151611328,,
6,3688,,,,27.707347869873047,27.707347869873047
7,3699,,,28.062551498413086,,
7,3749,,,28.595966339111328,,
7,3799,,,24.224117279052734,,
7,3849,,,30.384782791137695,,
7,3899,,,31.664628982543945,,
7,3949,,,29.933284759521484,,
7,3999,,,26.434654235839844,,
7,4049,,,27.97327995300293,,
7,4099,,,27.229917526245117,,
7,4149,,,24.239070892333984,,
7,4199,,,29.010845184326172,,
7,4215,,,,27.108470916748047,27.108470916748047
8,4249,,,29.77081298828125,,
8,4299,,,28.046001434326172,,
8,4349,,,26.73609161376953,,
8,4399,,,26.431488037109375,,
8,4449,,,24.212318420410156,,
8,4499,,,25.649662017822266,,
8,4549,,,30.222530364990234,,
8,4599,,,28.835369110107422,,
8,4649,,,29.99358558654785,,
8,4699,,,29.973936080932617,,
8,4742,,,,27.077312469482422,27.077312469482422
9,4749,,,30.700855255126953,,
9,4799,,,26.82814598083496,,
9,4849,,,30.736404418945312,,
9,4899,,,27.081180572509766,,
9,4949,,,31.383060455322266,,
9,4999,,,26.545148849487305,,
9,5049,,,29.51171875,,
9,5099,,,28.116561889648438,,
9,5149,,,26.730682373046875,,
9,5199,,,29.953128814697266,,
9,5249,,,30.222414016723633,,
9,5269,,,,25.823848724365234,25.823848724365234
10,5299,,,26.427734375,,
10,5349,,,25.69888687133789,,
10,5399,,,26.58753204345703,,
10,5449,,,24.01374053955078,,
10,5499,,,29.473716735839844,,
10,5549,,,23.450550079345703,,
10,5599,,,26.690153121948242,,
10,5649,,,26.40410614013672,,
10,5699,,,31.00814437866211,,
10,5749,,,20.525131225585938,,
10,5796,,,,25.763370513916016,25.763370513916016
11,5799,,,25.598876953125,,
11,5849,,,25.725318908691406,,
11,5899,,,27.485553741455078,,
11,5949,,,26.46160125732422,,
11,5999,,,25.610849380493164,,
11,6049,,,28.91637420654297,,
11,6099,,,25.010942459106445,,
11,6149,,,24.541828155517578,,
11,6199,,,26.822158813476562,,
11,6249,,,23.019065856933594,,
11,6299,,,22.826282501220703,,
11,6323,,,,24.492979049682617,24.492979049682617
12,6349,,,27.339397430419922,,
12,6399,,,22.32956314086914,,
12,6449,,,20.974184036254883,,
12,6499,,,32.3345832824707,,
12,6549,,,27.12906265258789,,
12,6599,,,29.643367767333984,,
12,6649,,,22.492050170898438,,
12,6699,,,24.47710418701172,,
12,6749,,,26.07028579711914,,
12,6799,,,29.141138076782227,,
12,6849,,,25.247364044189453,,
12,6850,,,,24.770395278930664,24.770395278930664
13,6899,,,25.298137664794922,,
13,6949,,,30.07684326171875,,
13,6999,,,25.857032775878906,,
13,7049,,,20.70976448059082,,
13,7099,,,30.146656036376953,,
13,7149,,,27.370079040527344,,
13,7199,,,26.87062644958496,,
13,7249,,,24.555072784423828,,
13,7299,,,20.65459632873535,,
13,7349,,,25.423595428466797,,
13,7377,,,,23.91112518310547,23.91112518310547
14,7399,,,24.166099548339844,,
14,7449,,,23.293243408203125,,
14,7499,,,20.63007354736328,,
14,7549,,,24.944171905517578,,
14,7599,,,24.779525756835938,,
14,7649,,,24.972511291503906,,
14,7699,,,25.453617095947266,,
14,7749,,,23.79106903076172,,
14,7799,,,22.718294143676758,,
14,7849,,,20.10744285583496,,
14,7899,,,23.141937255859375,,
14,7904,,,,24.134082794189453,24.134082794189453
15,7949,,,26.175384521484375,,
15,7999,,,24.1732234954834,,
15,8049,,,26.91242218017578,,
15,8099,,,21.059341430664062,,
15,8149,,,23.289466857910156,,
15,8199,,,22.118850708007812,,
15,8249,,,19.503311157226562,,
15,8299,,,25.22764015197754,,
15,8349,,,26.84975814819336,,
15,8399,,,22.15697479248047,,
15,8431,,,,23.3542537689209,23.3542537689209
16,8449,,,25.865318298339844,,
16,8499,,,19.90544891357422,,
16,8549,,,22.37688446044922,,
16,8599,,,26.303470611572266,,
16,8649,,,26.707317352294922,,
16,8699,,,21.454891204833984,,
16,8749,,,24.86161994934082,,
16,8799,,,21.12624740600586,,
16,8849,,,24.83445167541504,,
16,8899,,,21.445985794067383,,
16,8949,,,23.405746459960938,,
16,8958,,,,22.89057159423828,22.89057159423828
17,8999,,,22.027036666870117,,
17,9049,,,25.80531883239746,,
17,9099,,,26.721553802490234,,
17,9149,,,18.88469123840332,,
17,9199,,,23.75641632080078,,
17,9249,,,23.129520416259766,,
17,9299,,,22.695144653320312,,
17,9349,,,23.879405975341797,,
17,9399,,,23.46013641357422,,
17,9449,,,25.423904418945312,,
17,9485,,,,23.172687530517578,23.172687530517578
18,9499,,,23.410539627075195,,
18,9549,,,19.288164138793945,,
18,9599,,,20.160110473632812,,
18,9649,,,20.046600341796875,,
18,9699,,,24.337112426757812,,
18,9749,,,20.563282012939453,,
18,9799,,,24.27643585205078,,
18,9849,,,21.52770233154297,,
18,9899,,,20.68604278564453,,
18,9949,,,24.531953811645508,,
18,9999,,,22.448184967041016,,
18,10012,,,,24.18378257751465,24.18378257751465
19,10049,,,23.012859344482422,,
19,10099,,,22.33993911743164,,
19,10149,,,22.86229705810547,,
19,10199,,,22.68415069580078,,
19,10249,,,20.772327423095703,,
19,10299,,,24.210262298583984,,
19,10349,,,20.78057098388672,,
19,10399,,,21.47380828857422,,
19,10449,,,25.441593170166016,,
19,10499,,,20.15802001953125,,
19,10539,,,,22.65707015991211,22.65707015991211
20,10540,23.207874298095703,23.207874298095703,,,
