epoch,step,test_mae,test_mae_Temperature,train_mae,val_mae,val_mae_Temperature
17,9199,,,2.764582633972168,,
17,9249,,,2.750941276550293,,
17,9269,,,,16.1152400970459,16.1152400970459
18,9299,,,2.674830913543701,,
18,9349,,,2.758824348449707,,
18,9399,,,2.88189697265625,,
18,9449,,,2.7624008655548096,,
18,9499,,,2.76808762550354,,
18,9549,,,2.733875274658203,,
18,9599,,,2.6436896324157715,,
18,9649,,,2.5754542350769043,,
18,9699,,,2.7043628692626953,,
18,9749,,,2.6825504302978516,,
18,9784,,,,27.162342071533203,27.162342071533203
19,9799,,,2.6817758083343506,,
19,9849,,,2.5192298889160156,,
19,9899,,,2.7393455505371094,,
19,9949,,,2.55521297454834,,
19,9999,,,2.5035810470581055,,
19,10049,,,2.57126522064209,,
19,10099,,,2.614285469055176,,
19,10149,,,2.794809341430664,,
19,10199,,,2.8617727756500244,,
19,10249,,,2.604731321334839,,
19,10299,,,1.8203409910202026,,
19,10299,,,,3.45223069190979,3.45223069190979
20,10300,3.2181055545806885,3.2181055545806885,,,
