epoch,step,test_mae,test_mae_Temperature,train_mae,val_mae,val_mae_Temperature
16,8958,,,,3.8085474967956543,3.8085474967956543
17,8999,,,3.7934484481811523,,
17,9049,,,3.818051815032959,,
17,9099,,,3.7914862632751465,,
17,9149,,,3.7038049697875977,,
17,9199,,,3.8934502601623535,,
17,9249,,,4.256064414978027,,
17,9299,,,3.5888819694519043,,
17,9349,,,3.8168997764587402,,
17,9399,,,4.160184383392334,,
17,9449,,,3.78886079788208,,
17,9485,,,,3.7788021564483643,3.7788021564483643
18,9499,,,3.81225323677063,,
18,9549,,,3.5221505165100098,,
18,9599,,,4.354528903961182,,
18,9649,,,3.978917121887207,,
18,9699,,,3.9069361686706543,,
18,9749,,,3.752535104751587,,
18,9799,,,4.0129241943359375,,
18,9849,,,3.760619640350342,,
18,9899,,,3.705164909362793,,
18,9949,,,3.981799840927124,,
18,9999,,,3.489422559738159,,
18,10012,,,,3.7524824142456055,3.7524824142456055
19,10049,,,3.7012715339660645,,
19,10099,,,3.633192777633667,,
19,10149,,,3.810739517211914,,
19,10199,,,3.4969606399536133,,
19,10249,,,3.7827939987182617,,
19,10299,,,3.610140323638916,,
19,10349,,,3.92221736907959,,
19,10399,,,3.9821248054504395,,
19,10449,,,3.7156434059143066,,
19,10499,,,3.961977958679199,,
19,10539,,,,3.719698667526245,3.719698667526245
20,10540,3.8456735610961914,3.8456735610961914,,,
