epoch,step,test_mse,test_mse_Temperature,train_mse,val_mse,val_mse_Temperature
0,49,,,47.974266052246094,,
0,99,,,39.43119812011719,,
0,149,,,39.46278762817383,,
0,199,,,31.838544845581055,,
0,249,,,31.556167602539062,,
0,299,,,26.010231018066406,,
0,349,,,27.43325424194336,,
0,399,,,24.268035888671875,,
0,449,,,37.06420135498047,,
0,499,,,26.830970764160156,,
0,526,,,,27.336017608642578,27.336017608642578
1,549,,,25.123027801513672,,
1,599,,,32.25746154785156,,
1,649,,,32.64482116699219,,
1,699,,,31.075061798095703,,
1,749,,,25.116790771484375,,
1,799,,,28.469589233398438,,
1,849,,,28.348392486572266,,
1,899,,,29.24190330505371,,
1,949,,,22.207550048828125,,
1,999,,,31.009435653686523,,
1,1049,,,26.59212875366211,,
1,1053,,,,24.542699813842773,24.542699813842773
2,1099,,,28.49533462524414,,
2,1149,,,28.192602157592773,,
2,1199,,,25.501853942871094,,
2,1249,,,24.326032638549805,,
2,1299,,,22.10747528076172,,
2,1349,,,24.78990364074707,,
2,1399,,,28.922842025756836,,
2,1449,,,24.984228134155273,,
2,1499,,,23.453481674194336,,
2,1549,,,21.40581512451172,,
2,1580,,,,23.436111450195312,23.436111450195312
3,1599,,,25.03276824951172,,
3,1649,,,22.195667266845703,,
3,1699,,,20.8011474609375,,
3,1749,,,26.278522491455078,,
3,1799,,,21.656145095825195,,
3,1849,,,24.422561645507812,,
3,1899,,,26.834728240966797,,
3,1949,,,20.18965721130371,,
3,1999,,,20.51853370666504,,
3,2049,,,25.34947395324707,,
3,2099,,,18.129833221435547,,
3,2107,,,,22.27448081970215,22.27448081970215
4,2149,,,22.472517013549805,,
4,2199,,,20.265623092651367,,
4,2249,,,21.684709548950195,,
4,2299,,,22.984148025512695,,
4,2349,,,23.5064754486084,,
4,2399,,,20.743911743164062,,
4,2449,,,23.250667572021484,,
4,2499,,,23.867551803588867,,
4,2549,,,20.849794387817383,,
4,2599,,,21.154998779296875,,
4,2634,,,,23.837738037109375,23.837738037109375
5,2649,,,19.78225326538086,,
5,2699,,,16.945865631103516,,
5,2749,,,19.244842529296875,,
5,2799,,,16.688064575195312,,
5,2849,,,18.898334503173828,,
5,2899,,,18.601520538330078,,
5,2949,,,18.21185302734375,,
5,2999,,,20.59319496154785,,
5,3049,,,21.355003356933594,,
5,3099,,,22.660003662109375,,
5,3149,,,18.424732208251953,,
5,3161,,,,23.165969848632812,23.165969848632812
6,3199,,,17.658523559570312,,
6,3249,,,20.204421997070312,,
6,3299,,,23.387771606445312,,
6,3349,,,19.618881225585938,,
6,3399,,,21.067440032958984,,
6,3449,,,21.844165802001953,,
6,3499,,,18.16990089416504,,
6,3549,,,19.306625366210938,,
6,3599,,,21.513626098632812,,
6,3649,,,21.987335205078125,,
6,3688,,,,21.04477882385254,21.04477882385254
7,3699,,,20.673439025878906,,
