epoch,step,test_mse,test_mse_Temperature,train_mse,val_mse,val_mse_Temperature
9,4849,,,26.003223419189453,,
9,4899,,,19.127931594848633,,
9,4949,,,19.52066421508789,,
9,4999,,,22.288488388061523,,
9,5049,,,23.09014892578125,,
9,5099,,,23.685091018676758,,
9,5149,,,20.383899688720703,,
9,5199,,,20.715951919555664,,
9,5249,,,23.34567642211914,,
9,5269,,,,22.02469825744629,22.02469825744629
10,5299,,,23.356760025024414,,
10,5349,,,19.142169952392578,,
10,5399,,,21.802501678466797,,
10,5449,,,22.872390747070312,,
10,5499,,,22.300132751464844,,
10,5549,,,21.745393753051758,,
10,5599,,,24.111465454101562,,
10,5649,,,20.279436111450195,,
10,5699,,,26.89523696899414,,
10,5749,,,23.11996078491211,,
10,5796,,,,22.897293090820312,22.897293090820312
11,5799,,,19.897506713867188,,
11,5849,,,19.381053924560547,,
11,5899,,,23.159870147705078,,
11,5949,,,21.147851943969727,,
11,5999,,,21.05675506591797,,
11,6049,,,26.14542007446289,,
11,6099,,,21.984054565429688,,
11,6149,,,22.90270233154297,,
11,6199,,,21.584701538085938,,
11,6249,,,20.706111907958984,,
11,6299,,,20.700824737548828,,
11,6323,,,,24.999919891357422,24.999919891357422
12,6349,,,21.912322998046875,,
12,6399,,,23.62368392944336,,
12,6449,,,23.452688217163086,,
12,6499,,,22.913837432861328,,
12,6549,,,20.333507537841797,,
12,6599,,,19.01242446899414,,
12,6649,,,20.495683670043945,,
12,6699,,,21.228389739990234,,
12,6749,,,23.256370544433594,,
12,6799,,,21.401371002197266,,
12,6849,,,19.897613525390625,,
12,6850,,,,22.291603088378906,22.291603088378906
13,6899,,,21.944244384765625,,
13,6949,,,23.80626678466797,,
13,6999,,,20.21754264831543,,
13,7049,,,22.54344940185547,,
13,7099,,,26.083032608032227,,
13,7149,,,19.575302124023438,,
13,7199,,,21.087554931640625,,
13,7249,,,23.788211822509766,,
13,7299,,,23.65664291381836,,
13,7349,,,21.66177749633789,,
13,7377,,,,21.559328079223633,21.559328079223633
14,7399,,,16.736351013183594,,
14,7449,,,21.405981063842773,,
14,7499,,,19.6870059967041,,
14,7549,,,22.208911895751953,,
14,7599,,,22.116817474365234,,
14,7649,,,22.26223373413086,,
14,7699,,,20.441322326660156,,
14,7749,,,20.049551010131836,,
14,7799,,,21.309310913085938,,
14,7849,,,17.649505615234375,,
14,7899,,,20.049991607666016,,
14,7904,,,,22.079591751098633,22.079591751098633
15,7949,,,20.039779663085938,,
15,7999,,,19.829822540283203,,
15,8049,,,21.12832260131836,,
15,8099,,,21.151165008544922,,
15,8149,,,18.56522560119629,,
15,8199,,,20.31302261352539,,
15,8249,,,18.415630340576172,,
15,8299,,,21.62601089477539,,
15,8349,,,27.500471115112305,,
15,8399,,,21.44159698486328,,
15,8431,,,,22.086864471435547,22.086864471435547
16,8449,,,18.40330696105957,,
16,8499,,,19.154399871826172,,
16,8549,,,21.563491821289062,,
16,8599,,,19.72223663330078,,
16,8649,,,21.12594223022461,,
16,8699,,,22.92098045349121,,
16,8749,,,21.557289123535156,,
16,8799,,,19.311824798583984,,
16,8849,,,22.61208724975586,,
16,8899,,,19.333629608154297,,
16,8949,,,18.467533111572266,,
16,8958,,,,23.173818588256836,23.173818588256836
17,8999,,,21.825870513916016,,
17,9049,,,19.698671340942383,,
17,9099,,,20.874069213867188,,
17,9149,,,21.438018798828125,,
17,9199,,,19.57492446899414,,
17,9249,,,22.890727996826172,,
17,9299,,,18.48792266845703,,
17,9349,,,20.096904754638672,,
17,9399,,,24.150527954101562,,
17,9449,,,19.612558364868164,,
17,9485,,,,21.23702621459961,21.23702621459961
18,9499,,,19.232561111450195,,
18,9549,,,18.030719757080078,,
18,9599,,,24.885969161987305,,
18,9649,,,21.940893173217773,,
18,9699,,,20.50408172607422,,
18,9749,,,19.977672576904297,,
18,9799,,,20.603099822998047,,
18,9849,,,20.127349853515625,,
18,9899,,,19.972631454467773,,
18,9949,,,21.857994079589844,,
18,9999,,,16.060943603515625,,
18,10012,,,,21.182838439941406,21.182838439941406
19,10049,,,17.925264358520508,,
19,10099,,,19.388946533203125,,
19,10149,,,20.571794509887695,,
19,10199,,,20.737464904785156,,
19,10249,,,20.61390495300293,,
19,10299,,,19.5123233795166,,
19,10349,,,21.730751037597656,,
19,10399,,,20.8028621673584,,
19,10449,,,19.429412841796875,,
19,10499,,,22.762557983398438,,
19,10539,,,,23.158857345581055,23.158857345581055
20,10540,21.90427589416504,21.90427589416504,,,
