epoch,step,test_mae,test_mae_Temperature,train_mae,val_mae,val_mae_Temperature
14,7449,,,3.790581226348877,,
14,7499,,,3.4386520385742188,,
14,7549,,,3.6616930961608887,,
14,7599,,,3.725769519805908,,
14,7649,,,3.4933114051818848,,
14,7699,,,3.54494047164917,,
14,7749,,,3.441692352294922,,
14,7799,,,3.4937267303466797,,
14,7849,,,3.400063991546631,,
14,7899,,,3.497023582458496,,
14,7904,,,,3.572783946990967,3.572783946990967
15,7949,,,3.547329902648926,,
15,7999,,,3.4339466094970703,,
15,8049,,,3.5587894916534424,,
15,8099,,,3.673506021499634,,
15,8149,,,3.2519285678863525,,
15,8199,,,3.4310450553894043,,
15,8249,,,3.3448033332824707,,
15,8299,,,3.600959539413452,,
15,8349,,,3.7849693298339844,,
15,8399,,,3.4980180263519287,,
15,8431,,,,3.561954975128174,3.561954975128174
16,8449,,,3.3655943870544434,,
16,8499,,,3.332437753677368,,
16,8549,,,3.5229532718658447,,
16,8599,,,3.3583202362060547,,
16,8649,,,3.689642906188965,,
16,8699,,,3.567831516265869,,
16,8749,,,3.569952964782715,,
16,8799,,,3.388763904571533,,
16,8849,,,3.658083438873291,,
16,8899,,,3.533649206161499,,
16,8949,,,3.388152837753296,,
16,8958,,,,3.665580987930298,3.665580987930298
17,8999,,,3.5039052963256836,,
17,9049,,,3.503868341445923,,
17,9099,,,3.3639822006225586,,
17,9149,,,3.5517330169677734,,
17,9199,,,3.364879608154297,,
17,9249,,,3.730531692504883,,
17,9299,,,3.2086892127990723,,
17,9349,,,3.433424472808838,,
17,9399,,,3.738009452819824,,
17,9449,,,3.381294012069702,,
17,9485,,,,3.622581720352173,3.622581720352173
18,9499,,,3.3762784004211426,,
18,9549,,,3.2720072269439697,,
18,9599,,,3.999608278274536,,
18,9649,,,3.630814552307129,,
18,9699,,,3.5134096145629883,,
18,9749,,,3.4939732551574707,,
18,9799,,,3.597787618637085,,
18,9849,,,3.3600106239318848,,
18,9899,,,3.280625343322754,,
18,9949,,,3.6126513481140137,,
18,9999,,,3.079624891281128,,
18,10012,,,,3.438985824584961,3.438985824584961
19,10049,,,3.2140941619873047,,
19,10099,,,3.693807601928711,,
19,10149,,,3.621065855026245,,
19,10199,,,3.2909462451934814,,
19,10249,,,3.4817891120910645,,
19,10299,,,3.355736255645752,,
19,10349,,,3.684492588043213,,
19,10399,,,3.6551296710968018,,
19,10449,,,3.501817226409912,,
19,10499,,,3.618098735809326,,
19,10539,,,,3.6661429405212402,3.6661429405212402
20,10540,3.5533337593078613,3.5533337593078613,,,
