epoch,step,test_mae,test_mae_Temperature,train_mae,val_mae,val_mae_Temperature
9,4649,,,3.0091278553009033,,
9,4699,,,2.923276662826538,,
9,4749,,,2.8640730381011963,,
9,4799,,,2.783203125,,
9,4849,,,2.6224727630615234,,
9,4899,,,2.4941177368164062,,
9,4949,,,2.800933837890625,,
9,4999,,,2.421027183532715,,
9,5049,,,2.647451639175415,,
9,5099,,,2.9813151359558105,,
9,5149,,,2.957230567932129,,
9,5149,,,,3.105278491973877,3.105278491973877
10,5199,,,2.7832112312316895,,
10,5249,,,2.734147071838379,,
10,5299,,,2.614450454711914,,
10,5349,,,2.6073861122131348,,
10,5399,,,2.4390783309936523,,
10,5449,,,2.370546340942383,,
10,5499,,,2.73201322555542,,
10,5549,,,2.5812082290649414,,
10,5599,,,2.7618188858032227,,
10,5649,,,2.5442962646484375,,
10,5664,,,,3.3347103595733643,3.3347103595733643
11,5699,,,2.5564393997192383,,
11,5749,,,2.7724804878234863,,
11,5799,,,2.7229676246643066,,
11,5849,,,2.575711488723755,,
11,5899,,,2.4330291748046875,,
11,5949,,,2.8429675102233887,,
11,5999,,,2.6733193397521973,,
11,6049,,,2.556338310241699,,
11,6099,,,2.6221113204956055,,
11,6149,,,2.5362086296081543,,
11,6179,,,,3.2960898876190186,3.2960898876190186
12,6199,,,2.36161470413208,,
12,6249,,,2.732726573944092,,
12,6299,,,2.5559067726135254,,
12,6349,,,2.718240261077881,,
12,6399,,,2.6562466621398926,,
12,6449,,,2.5739519596099854,,
12,6499,,,2.5573196411132812,,
12,6549,,,2.4706971645355225,,
12,6599,,,2.584805727005005,,
12,6649,,,2.903369903564453,,
12,6694,,,,3.6866116523742676,3.6866116523742676
13,6699,,,3.0174400806427,,
13,6749,,,2.552229881286621,,
13,6799,,,2.4389336109161377,,
13,6849,,,2.6719610691070557,,
13,6899,,,2.5605313777923584,,
13,6949,,,2.57174015045166,,
13,6999,,,2.673976421356201,,
13,7049,,,2.5147554874420166,,
13,7099,,,2.571016311645508,,
13,7149,,,2.391122817993164,,
13,7199,,,2.452066659927368,,
13,7209,,,,3.3529200553894043,3.3529200553894043
14,7249,,,2.411201000213623,,
14,7299,,,2.3252267837524414,,
14,7349,,,2.500126600265503,,
14,7399,,,2.7545104026794434,,
14,7449,,,2.7822461128234863,,
14,7499,,,2.848068952560425,,
14,7549,,,2.786360740661621,,
14,7599,,,2.223806858062744,,
14,7649,,,2.5834879875183105,,
14,7699,,,2.456299304962158,,
14,7724,,,,5.861443042755127,5.861443042755127
15,7749,,,2.5693843364715576,,
15,7799,,,2.437487840652466,,
15,7849,,,2.731048583984375,,
15,7899,,,2.510390281677246,,
15,7949,,,2.5501792430877686,,
15,7999,,,2.2841527462005615,,
15,8049,,,2.480970859527588,,
15,8099,,,2.4970555305480957,,
15,8149,,,2.4659676551818848,,
15,8199,,,2.4673826694488525,,
15,8239,,,,9.872565269470215,9.872565269470215
16,8249,,,2.996553659439087,,
16,8299,,,2.326899766921997,,
16,8349,,,2.604267120361328,,
16,8399,,,2.2789053916931152,,
16,8449,,,2.6983840465545654,,
16,8499,,,2.4364635944366455,,
16,8549,,,2.371492862701416,,
16,8599,,,2.565605640411377,,
16,8649,,,2.26124906539917,,
16,8699,,,2.4516661167144775,,
16,8749,,,2.3730318546295166,,
16,8754,,,,13.347323417663574,13.347323417663574
17,8799,,,2.0396478176116943,,
17,8849,,,2.2867321968078613,,
17,8899,,,2.5815377235412598,,
17,8949,,,2.406776189804077,,
17,8999,,,2.582973003387451,,
17,9049,,,2.5313773155212402,,
17,9099,,,2.3507001399993896,,
17,9149,,,2.40177321434021,,
17,9199,,,2.405130624771118,,
17,9249,,,2.647587537765503,,
17,9269,,,,11.162970542907715,11.162970542907715
18,9299,,,2.3722643852233887,,
18,9349,,,2.4839231967926025,,
18,9399,,,2.7419958114624023,,
18,9449,,,2.2692863941192627,,
18,9499,,,2.600778102874756,,
18,9549,,,2.500521421432495,,
18,9599,,,2.2851674556732178,,
18,9649,,,2.422846555709839,,
18,9699,,,2.5978598594665527,,
18,9749,,,2.34297776222229,,
18,9784,,,,4.785186290740967,4.785186290740967
19,9799,,,2.705134391784668,,
19,9849,,,2.1811041831970215,,
19,9899,,,2.3716752529144287,,
19,9949,,,2.220151424407959,,
19,9999,,,2.2325992584228516,,
19,10049,,,2.380250930786133,,
19,10099,,,2.3224377632141113,,
19,10149,,,2.630934238433838,,
19,10199,,,2.4888079166412354,,
19,10249,,,2.3744659423828125,,
19,10299,,,1.7121076583862305,,
19,10299,,,,7.075209140777588,7.075209140777588
20,10300,6.701844215393066,6.701844215393066,,,
