epoch,step,test_mae,test_mae_Temperature,train_mae,val_mae,val_mae_Temperature
0,49,,,5.191119194030762,,
0,99,,,4.011233806610107,,
0,149,,,4.372871398925781,,
0,199,,,3.868389844894409,,
0,249,,,3.5575084686279297,,
0,299,,,3.517341375350952,,
0,349,,,3.426262617111206,,
0,399,,,3.8541371822357178,,
0,449,,,3.6857783794403076,,
0,499,,,3.240078926086426,,
0,514,,,,11.205089569091797,11.205089569091797
1,549,,,3.5621933937072754,,
1,599,,,3.445204734802246,,
1,649,,,3.542194128036499,,
1,699,,,3.4013280868530273,,
1,749,,,3.3273086547851562,,
1,799,,,3.5988736152648926,,
1,849,,,3.435443878173828,,
1,899,,,3.457016944885254,,
1,949,,,3.373668670654297,,
1,999,,,3.1070098876953125,,
1,1029,,,,23.54925537109375,23.54925537109375
2,1049,,,3.298060417175293,,
2,1099,,,3.5122182369232178,,
2,1149,,,2.868849277496338,,
2,1199,,,2.8860459327697754,,
2,1249,,,3.226182222366333,,
2,1299,,,3.4937782287597656,,
2,1349,,,3.249081611633301,,
2,1399,,,2.843924045562744,,
2,1449,,,3.1822521686553955,,
2,1499,,,3.0719919204711914,,
2,1544,,,,23.726856231689453,23.726856231689453
3,1549,,,3.7364630699157715,,
3,1599,,,3.1699867248535156,,
3,1649,,,3.1965324878692627,,
3,1699,,,2.991450309753418,,
3,1749,,,3.3088321685791016,,
3,1799,,,2.9647774696350098,,
3,1849,,,3.0855162143707275,,
3,1899,,,2.8908233642578125,,
3,1949,,,3.2669968605041504,,
3,1999,,,3.0114526748657227,,
3,2049,,,2.9511828422546387,,
3,2059,,,,27.83437728881836,27.83437728881836
4,2099,,,3.199307918548584,,
4,2149,,,3.206432580947876,,
4,2199,,,3.0329604148864746,,
4,2249,,,2.6591153144836426,,
4,2299,,,2.937824249267578,,
4,2349,,,2.739500045776367,,
4,2399,,,3.061279535293579,,
4,2449,,,3.1117711067199707,,
4,2499,,,2.9555139541625977,,
4,2549,,,2.704960584640503,,
4,2574,,,,25.256574630737305,25.256574630737305
5,2599,,,2.837904453277588,,
5,2649,,,3.073972702026367,,
5,2699,,,2.5313515663146973,,
5,2749,,,2.921867609024048,,
5,2799,,,2.9034829139709473,,
5,2849,,,3.0445127487182617,,
5,2899,,,2.9546656608581543,,
5,2949,,,2.872091293334961,,
5,2999,,,2.860902786254883,,
5,3049,,,3.3623008728027344,,
5,3089,,,,16.829511642456055,16.829511642456055
6,3099,,,2.5462558269500732,,
6,3149,,,2.7961974143981934,,
6,3199,,,3.0451040267944336,,
6,3249,,,2.948885917663574,,
6,3299,,,3.11379337310791,,
6,3349,,,3.0108745098114014,,
6,3399,,,2.893486976623535,,
6,3449,,,2.786996603012085,,
6,3499,,,2.610147476196289,,
6,3549,,,3.065188407897949,,
6,3599,,,2.902533531188965,,
6,3604,,,,19.400556564331055,19.400556564331055
7,3649,,,2.8120880126953125,,
7,3699,,,2.820901870727539,,
7,3749,,,3.2539191246032715,,
7,3799,,,2.9608511924743652,,
7,3849,,,2.8412322998046875,,
7,3899,,,3.045525074005127,,
7,3949,,,2.6111950874328613,,
7,3999,,,2.8326096534729004,,
7,4049,,,3.008091449737549,,
7,4099,,,3.0610485076904297,,
7,4119,,,,31.405942916870117,31.405942916870117
8,4149,,,2.6631109714508057,,
8,4199,,,2.7252678871154785,,
8,4249,,,2.732725143432617,,
8,4299,,,2.8571648597717285,,
8,4349,,,2.865436315536499,,
8,4399,,,2.621548652648926,,
8,4449,,,2.7264881134033203,,
8,4499,,,2.5383129119873047,,
8,4549,,,2.6621718406677246,,
8,4599,,,2.7382123470306396,,
8,4634,,,,5.312240123748779,5.312240123748779
9,4649,,,2.8935141563415527,,
9,4699,,,3.023192882537842,,
9,4749,,,2.9289138317108154,,
9,4799,,,2.7662177085876465,,
9,4849,,,2.7185745239257812,,
9,4899,,,2.7164220809936523,,
9,4949,,,2.7366867065429688,,
9,4999,,,2.6607046127319336,,
9,5049,,,2.684361457824707,,
9,5099,,,2.600846529006958,,
9,5149,,,3.552506446838379,,
9,5149,,,,4.475212574005127,4.475212574005127
10,5199,,,2.6788110733032227,,
10,5249,,,2.83012056350708,,
10,5299,,,2.572197675704956,,
10,5349,,,2.914431571960449,,
10,5399,,,2.401576280593872,,
10,5449,,,2.4568307399749756,,
10,5499,,,2.9119863510131836,,
10,5549,,,2.787358283996582,,
10,5599,,,2.7410683631896973,,
10,5649,,,2.553130626678467,,
10,5664,,,,11.166647911071777,11.166647911071777
