epoch,step,test_mae,test_mae_Temperature,train_mae,val_mae,val_mae_Temperature
8,4149,,,2.6012563705444336,,
8,4199,,,2.737772226333618,,
8,4249,,,2.8943257331848145,,
8,4299,,,2.94712495803833,,
8,4349,,,2.872187376022339,,
8,4399,,,2.583059787750244,,
8,4449,,,2.7403697967529297,,
8,4499,,,2.5120491981506348,,
8,4549,,,2.7304491996765137,,
8,4599,,,2.766500473022461,,
8,4634,,,,3.700922727584839,3.700922727584839
9,4649,,,3.1834182739257812,,
9,4699,,,2.7077059745788574,,
9,4749,,,2.9461917877197266,,
9,4799,,,2.8291547298431396,,
9,4849,,,2.6740732192993164,,
9,4899,,,2.600292682647705,,
9,4949,,,2.8518800735473633,,
9,4999,,,2.491058349609375,,
9,5049,,,2.7826154232025146,,
9,5099,,,2.7283523082733154,,
9,5149,,,3.370805263519287,,
9,5149,,,,5.477420806884766,5.477420806884766
10,5199,,,2.814020872116089,,
10,5249,,,2.789781332015991,,
10,5299,,,2.673461675643921,,
10,5349,,,2.694220542907715,,
10,5399,,,2.5819554328918457,,
10,5449,,,2.5779919624328613,,
10,5499,,,2.9680745601654053,,
10,5549,,,2.594747543334961,,
10,5599,,,2.8568291664123535,,
10,5649,,,2.6835103034973145,,
10,5664,,,,6.695528984069824,6.695528984069824
11,5699,,,2.5373144149780273,,
11,5749,,,2.749532461166382,,
11,5799,,,2.7752721309661865,,
11,5849,,,2.7337677478790283,,
11,5899,,,2.779794216156006,,
11,5949,,,3.0507280826568604,,
11,5999,,,2.801567554473877,,
11,6049,,,2.551574230194092,,
11,6099,,,2.7314188480377197,,
11,6149,,,2.739806652069092,,
11,6179,,,,9.618757247924805,9.618757247924805
12,6199,,,2.4338674545288086,,
12,6249,,,2.5990023612976074,,
12,6299,,,2.6395139694213867,,
12,6349,,,2.7912445068359375,,
12,6399,,,3.0631103515625,,
12,6449,,,2.5532829761505127,,
12,6499,,,2.6411292552948,,
12,6549,,,2.525804042816162,,
12,6599,,,2.6445908546447754,,
12,6649,,,2.9483938217163086,,
12,6694,,,,9.272189140319824,9.272189140319824
13,6699,,,2.9372549057006836,,
13,6749,,,3.0779478549957275,,
13,6799,,,2.5146493911743164,,
13,6849,,,2.693976879119873,,
13,6899,,,2.8253278732299805,,
13,6949,,,2.626636505126953,,
13,6999,,,2.6181135177612305,,
13,7049,,,2.61423659324646,,
13,7099,,,2.6687769889831543,,
13,7149,,,2.552851438522339,,
13,7199,,,2.567915916442871,,
13,7209,,,,4.57543420791626,4.57543420791626
14,7249,,,2.5197808742523193,,
14,7299,,,2.389678955078125,,
14,7349,,,2.4353089332580566,,
14,7399,,,2.7292394638061523,,
14,7449,,,2.625525712966919,,
14,7499,,,2.752856731414795,,
14,7549,,,2.6328177452087402,,
14,7599,,,2.2171669006347656,,
14,7649,,,2.6816110610961914,,
14,7699,,,2.6318695545196533,,
14,7724,,,,3.260960817337036,3.260960817337036
15,7749,,,2.7834348678588867,,
15,7799,,,2.873612880706787,,
15,7849,,,2.681114673614502,,
15,7899,,,2.4626364707946777,,
15,7949,,,2.5921435356140137,,
15,7999,,,2.373189926147461,,
15,8049,,,2.4437246322631836,,
15,8099,,,2.6378588676452637,,
15,8149,,,2.65158748626709,,
15,8199,,,2.706368923187256,,
15,8239,,,,3.728980302810669,3.728980302810669
16,8249,,,2.9838480949401855,,
16,8299,,,2.496917247772217,,
16,8349,,,2.6995902061462402,,
16,8399,,,2.4127025604248047,,
16,8449,,,2.6163015365600586,,
16,8499,,,2.3900184631347656,,
16,8549,,,2.480543375015259,,
16,8599,,,2.7320992946624756,,
16,8649,,,2.386644124984741,,
16,8699,,,2.4899086952209473,,
16,8749,,,2.5545945167541504,,
16,8754,,,,3.6566731929779053,3.6566731929779053
17,8799,,,2.0054781436920166,,
17,8849,,,2.274291515350342,,
17,8899,,,2.712066173553467,,
17,8949,,,2.4814515113830566,,
17,8999,,,2.627406597137451,,
17,9049,,,2.5366995334625244,,
17,9099,,,2.419895887374878,,
17,9149,,,2.5250327587127686,,
17,9199,,,2.3767471313476562,,
17,9249,,,2.754361629486084,,
17,9269,,,,4.051382064819336,4.051382064819336
18,9299,,,2.558429479598999,,
18,9349,,,2.6918370723724365,,
18,9399,,,2.6962852478027344,,
18,9449,,,2.4678986072540283,,
18,9499,,,2.673593521118164,,
18,9549,,,2.5187835693359375,,
18,9599,,,2.5327272415161133,,
18,9649,,,2.5389864444732666,,
18,9699,,,2.705523729324341,,
18,9749,,,2.4542465209960938,,
18,9784,,,,3.7775909900665283,3.7775909900665283
19,9799,,,2.706390380859375,,
19,9849,,,2.2600111961364746,,
19,9899,,,2.546142101287842,,
19,9949,,,2.311692953109741,,
19,9999,,,2.3985040187835693,,
19,10049,,,2.650925636291504,,
19,10099,,,2.5043141841888428,,
19,10149,,,2.6867923736572266,,
19,10199,,,2.6390695571899414,,
19,10249,,,2.328706741333008,,
19,10299,,,1.9116933345794678,,
19,10299,,,,9.71934986114502,9.71934986114502
20,10300,9.349750518798828,9.349750518798828,,,
