epoch,step,test_mse,test_mse_Temperature,train_mse,val_mse,val_mse_Temperature
11,5799,,,21.48503303527832,,
11,5849,,,19.0362491607666,,
11,5899,,,22.064476013183594,,
11,5949,,,22.45062255859375,,
11,5999,,,21.23778533935547,,
11,6049,,,25.911376953125,,
11,6099,,,21.385406494140625,,
11,6149,,,24.1330509185791,,
11,6199,,,22.117692947387695,,
11,6249,,,19.8448486328125,,
11,6299,,,20.250431060791016,,
11,6323,,,,22.445764541625977,22.445764541625977
12,6349,,,21.662303924560547,,
12,6399,,,21.98303985595703,,
12,6449,,,21.321575164794922,,
12,6499,,,23.2430362701416,,
12,6549,,,20.177387237548828,,
12,6599,,,17.36509895324707,,
12,6649,,,18.420726776123047,,
12,6699,,,19.85894775390625,,
12,6749,,,22.735204696655273,,
12,6799,,,21.27985382080078,,
12,6849,,,19.977710723876953,,
12,6850,,,,22.687101364135742,22.687101364135742
13,6899,,,21.29707145690918,,
13,6949,,,21.55194854736328,,
13,6999,,,19.988536834716797,,
13,7049,,,21.745481491088867,,
13,7099,,,24.688983917236328,,
13,7149,,,19.197237014770508,,
13,7199,,,20.82850456237793,,
13,7249,,,23.56389617919922,,
13,7299,,,23.069347381591797,,
13,7349,,,20.951841354370117,,
13,7377,,,,22.982418060302734,22.982418060302734
14,7399,,,17.031068801879883,,
14,7449,,,21.680212020874023,,
14,7499,,,19.190935134887695,,
14,7549,,,19.77113151550293,,
14,7599,,,21.751663208007812,,
14,7649,,,20.38210678100586,,
14,7699,,,19.39166831970215,,
14,7749,,,20.720876693725586,,
14,7799,,,21.309162139892578,,
14,7849,,,18.13839340209961,,
14,7899,,,19.058536529541016,,
14,7904,,,,22.365772247314453,22.365772247314453
15,7949,,,19.667469024658203,,
15,7999,,,19.62311553955078,,
15,8049,,,22.12868309020996,,
15,8099,,,20.974597930908203,,
15,8149,,,17.247323989868164,,
15,8199,,,19.222089767456055,,
15,8249,,,17.467744827270508,,
15,8299,,,21.16707992553711,,
15,8349,,,25.928531646728516,,
15,8399,,,18.91484832763672,,
15,8431,,,,22.38399887084961,22.38399887084961
16,8449,,,17.609725952148438,,
16,8499,,,19.45610809326172,,
16,8549,,,20.623659133911133,,
16,8599,,,20.570789337158203,,
16,8649,,,20.38187026977539,,
16,8699,,,21.030473709106445,,
16,8749,,,20.15118408203125,,
16,8799,,,20.136903762817383,,
16,8849,,,22.211679458618164,,
16,8899,,,19.83667755126953,,
16,8949,,,18.5931396484375,,
16,8958,,,,21.752382278442383,21.752382278442383
17,8999,,,19.846710205078125,,
17,9049,,,20.883270263671875,,
17,9099,,,20.16733169555664,,
17,9149,,,20.243431091308594,,
17,9199,,,17.951377868652344,,
17,9249,,,22.346477508544922,,
17,9299,,,19.407459259033203,,
17,9349,,,20.50716781616211,,
17,9399,,,22.83037757873535,,
17,9449,,,18.422119140625,,
17,9485,,,,22.389930725097656,22.389930725097656
18,9499,,,17.838335037231445,,
18,9549,,,17.759166717529297,,
18,9599,,,22.25823974609375,,
18,9649,,,21.184581756591797,,
18,9699,,,20.378360748291016,,
18,9749,,,19.194854736328125,,
18,9799,,,22.113704681396484,,
18,9849,,,18.953418731689453,,
18,9899,,,19.283916473388672,,
18,9949,,,23.06810760498047,,
18,9999,,,16.701963424682617,,
18,10012,,,,22.267118453979492,22.267118453979492
19,10049,,,19.071170806884766,,
19,10099,,,17.6622371673584,,
19,10149,,,19.95044708251953,,
19,10199,,,19.711414337158203,,
19,10249,,,18.848552703857422,,
19,10299,,,18.673721313476562,,
19,10349,,,22.077381134033203,,
19,10399,,,20.730056762695312,,
19,10449,,,17.397838592529297,,
19,10499,,,21.261852264404297,,
19,10539,,,,21.45676040649414,21.45676040649414
20,10540,22.29624366760254,22.29624366760254,,,
