epoch,step,test_mse,test_mse_Temperature,train_mse,val_mse,val_mse_Temperature
0,49,,,47.99456787109375,,
0,99,,,39.58659744262695,,
0,149,,,40.0112190246582,,
0,199,,,32.470176696777344,,
0,249,,,31.701210021972656,,
0,299,,,26.438274383544922,,
0,349,,,27.37325668334961,,
0,399,,,24.444377899169922,,
0,449,,,37.45817565917969,,
0,499,,,27.380428314208984,,
0,526,,,,27.481367111206055,27.481367111206055
1,549,,,25.696216583251953,,
1,599,,,32.64457321166992,,
1,649,,,33.066349029541016,,
1,699,,,31.16290283203125,,
1,749,,,25.835927963256836,,
1,799,,,28.548004150390625,,
1,849,,,28.650487899780273,,
1,899,,,29.43497085571289,,
1,949,,,22.844751358032227,,
1,999,,,31.550365447998047,,
1,1049,,,26.676559448242188,,
1,1053,,,,24.614194869995117,24.614194869995117
2,1099,,,28.701189041137695,,
2,1149,,,28.412771224975586,,
2,1199,,,26.37425422668457,,
2,1249,,,24.030162811279297,,
2,1299,,,22.21785545349121,,
2,1349,,,24.75772476196289,,
2,1399,,,29.388751983642578,,
2,1449,,,25.955896377563477,,
2,1499,,,23.555381774902344,,
2,1549,,,21.15138816833496,,
2,1580,,,,23.445079803466797,23.445079803466797
3,1599,,,24.979923248291016,,
3,1649,,,22.64501953125,,
3,1699,,,21.369321823120117,,
3,1749,,,26.233631134033203,,
3,1799,,,21.998008728027344,,
3,1849,,,24.129905700683594,,
3,1899,,,26.951984405517578,,
3,1949,,,20.425048828125,,
3,1999,,,20.96456527709961,,
3,2049,,,25.79507827758789,,
3,2099,,,18.011722564697266,,
3,2107,,,,22.318572998046875,22.318572998046875
4,2149,,,22.994064331054688,,
4,2199,,,20.583765029907227,,
4,2249,,,21.710773468017578,,
4,2299,,,23.944293975830078,,
4,2349,,,23.767894744873047,,
4,2399,,,21.625530242919922,,
4,2449,,,22.993640899658203,,
4,2499,,,23.965106964111328,,
4,2549,,,21.18595314025879,,
4,2599,,,21.52573013305664,,
4,2634,,,,23.960906982421875,23.960906982421875
5,2649,,,19.936384201049805,,
5,2699,,,17.128971099853516,,
5,2749,,,19.940349578857422,,
5,2799,,,17.214902877807617,,
5,2849,,,19.312490463256836,,
5,2899,,,19.031368255615234,,
5,2949,,,18.48904800415039,,
5,2999,,,20.67141342163086,,
5,3049,,,21.96888542175293,,
5,3099,,,23.070470809936523,,
5,3149,,,18.61050796508789,,
5,3161,,,,23.492656707763672,23.492656707763672
6,3199,,,17.82270622253418,,
6,3249,,,20.11832046508789,,
6,3299,,,23.32712745666504,,
6,3349,,,19.498104095458984,,
6,3399,,,21.81463623046875,,
6,3449,,,22.28997039794922,,
6,3499,,,18.33847999572754,,
6,3549,,,19.15734100341797,,
6,3599,,,21.516334533691406,,
6,3649,,,22.511384963989258,,
6,3688,,,,21.524181365966797,21.524181365966797
7,3699,,,20.374530792236328,,
7,3749,,,18.93161964416504,,
7,3799,,,21.676355361938477,,
7,3849,,,17.558181762695312,,
7,3899,,,19.614604949951172,,
7,3949,,,18.820096969604492,,
7,3999,,,21.003623962402344,,
7,4049,,,14.747478485107422,,
7,4099,,,21.88459014892578,,
7,4149,,,18.973859786987305,,
7,4199,,,20.951526641845703,,
7,4215,,,,21.69130516052246,21.69130516052246
8,4249,,,19.847522735595703,,
8,4299,,,17.914203643798828,,
8,4349,,,16.030261993408203,,
8,4399,,,19.006498336791992,,
8,4449,,,19.565793991088867,,
8,4499,,,20.453540802001953,,
8,4549,,,18.21763801574707,,
8,4599,,,20.397300720214844,,
8,4649,,,21.832176208496094,,
8,4699,,,17.944355010986328,,
8,4742,,,,21.30830955505371,21.30830955505371
9,4749,,,18.984169006347656,,
9,4799,,,18.018325805664062,,
9,4849,,,22.85849952697754,,
9,4899,,,16.02577781677246,,
9,4949,,,16.04471206665039,,
9,4999,,,19.91943359375,,
9,5049,,,20.36440658569336,,
9,5099,,,20.53870391845703,,
9,5149,,,18.338945388793945,,
9,5199,,,18.278026580810547,,
9,5249,,,19.527767181396484,,
9,5269,,,,20.51603126525879,20.51603126525879
10,5299,,,20.448223114013672,,
10,5349,,,17.116188049316406,,
10,5399,,,20.118289947509766,,
10,5449,,,21.074771881103516,,
10,5499,,,19.515727996826172,,
10,5549,,,19.547040939331055,,
10,5599,,,20.57063102722168,,
10,5649,,,17.14849853515625,,
10,5699,,,23.904560089111328,,
10,5749,,,18.888294219970703,,
10,5796,,,,21.241825103759766,21.241825103759766
11,5799,,,18.573184967041016,,
11,5849,,,17.007854461669922,,
11,5899,,,18.23042869567871,,
11,5949,,,19.77293586730957,,
11,5999,,,17.84958267211914,,
11,6049,,,22.360918045043945,,
11,6099,,,18.568552017211914,,
11,6149,,,20.83133888244629,,
11,6199,,,18.820966720581055,,
11,6249,,,17.3658504486084,,
11,6299,,,16.987689971923828,,
