epoch,step,test_mae,test_mae_Temperature,train_mae,val_mae,val_mae_Temperature
0,49,,,12.882986068725586,,
0,99,,,5.075344562530518,,
0,149,,,4.78535795211792,,
0,199,,,4.279836654663086,,
0,249,,,4.158045768737793,,
0,299,,,3.934567451477051,,
0,349,,,3.981854200363159,,
0,399,,,3.8128156661987305,,
0,449,,,4.141976833343506,,
0,499,,,3.9400277137756348,,
0,514,,,,18.416162490844727,18.416162490844727
1,549,,,4.150608062744141,,
1,599,,,3.858455181121826,,
1,649,,,3.886762857437134,,
1,699,,,3.89675235748291,,
1,749,,,3.5849578380584717,,
1,799,,,4.171019554138184,,
1,849,,,3.8463685512542725,,
1,899,,,4.145561695098877,,
1,949,,,3.6291861534118652,,
1,999,,,3.5734939575195312,,
1,1029,,,,18.26626205444336,18.26626205444336
2,1049,,,3.726961612701416,,
2,1099,,,4.112740516662598,,
2,1149,,,3.276280403137207,,
2,1199,,,3.2725930213928223,,
2,1249,,,3.608004331588745,,
2,1299,,,4.2274274826049805,,
2,1349,,,3.6517844200134277,,
2,1399,,,3.2622532844543457,,
2,1449,,,3.79073429107666,,
2,1499,,,3.624408006668091,,
2,1544,,,,18.886571884155273,18.886571884155273
3,1549,,,3.752103328704834,,
3,1599,,,3.6821296215057373,,
3,1649,,,3.6696696281433105,,
3,1699,,,3.3905298709869385,,
3,1749,,,3.886613368988037,,
3,1799,,,3.337181568145752,,
3,1849,,,3.677483081817627,,
3,1899,,,3.5437088012695312,,
3,1949,,,3.616330862045288,,
3,1999,,,3.609771728515625,,
3,2049,,,3.802016496658325,,
3,2059,,,,5.41876220703125,5.41876220703125
4,2099,,,3.617192268371582,,
4,2149,,,3.5828869342803955,,
4,2199,,,3.8585448265075684,,
4,2249,,,3.261680841445923,,
4,2299,,,3.403132915496826,,
4,2349,,,3.418463706970215,,
4,2399,,,3.406634569168091,,
4,2449,,,3.784834146499634,,
4,2499,,,3.2820658683776855,,
4,2549,,,3.316364049911499,,
4,2574,,,,152.90850830078125,152.90850830078125
5,2599,,,3.2826433181762695,,
5,2649,,,3.639005184173584,,
5,2699,,,2.9203710556030273,,
5,2749,,,3.2411036491394043,,
5,2799,,,3.106773853302002,,
5,2849,,,3.540501832962036,,
5,2899,,,3.5272107124328613,,
5,2949,,,3.340306282043457,,
5,2999,,,3.253366708755493,,
5,3049,,,3.863823890686035,,
5,3089,,,,29.661218643188477,29.661218643188477
6,3099,,,3.0514636039733887,,
6,3149,,,3.414794445037842,,
6,3199,,,3.3682382106781006,,
6,3249,,,3.1331353187561035,,
6,3299,,,3.2230031490325928,,
6,3349,,,3.5529303550720215,,
6,3399,,,3.2132370471954346,,
6,3449,,,3.3008861541748047,,
6,3499,,,3.109707832336426,,
6,3549,,,3.557910919189453,,
6,3599,,,3.1741905212402344,,
6,3604,,,,10.051783561706543,10.051783561706543
7,3649,,,3.443936347961426,,
7,3699,,,3.177515745162964,,
7,3749,,,3.2499704360961914,,
7,3799,,,3.5359044075012207,,
7,3849,,,3.2187418937683105,,
7,3899,,,3.4905543327331543,,
7,3949,,,3.043043613433838,,
7,3999,,,3.104430675506592,,
7,4049,,,3.6623334884643555,,
7,4099,,,3.422792434692383,,
7,4119,,,,9.645544052124023,9.645544052124023
8,4149,,,2.913055419921875,,
8,4199,,,3.05193829536438,,
8,4249,,,3.3416318893432617,,
8,4299,,,3.279231548309326,,
8,4349,,,3.1698198318481445,,
8,4399,,,3.0313615798950195,,
8,4449,,,3.1366522312164307,,
8,4499,,,2.869772434234619,,
8,4549,,,3.1732263565063477,,
8,4599,,,3.2978835105895996,,
8,4634,,,,18.42776107788086,18.42776107788086
9,4649,,,3.310746669769287,,
9,4699,,,3.3285059928894043,,
9,4749,,,3.4391536712646484,,
9,4799,,,3.1355233192443848,,
9,4849,,,3.0473320484161377,,
9,4899,,,2.883544445037842,,
9,4949,,,3.2656607627868652,,
9,4999,,,2.908149480819702,,
9,5049,,,3.0624942779541016,,
9,5099,,,3.0425310134887695,,
9,5149,,,3.2258503437042236,,
9,5149,,,,7.5740647315979,7.5740647315979
10,5199,,,2.9357657432556152,,
10,5249,,,3.3448617458343506,,
10,5299,,,2.8366329669952393,,
10,5349,,,2.987760066986084,,
10,5399,,,2.946239471435547,,
10,5449,,,2.9917421340942383,,
10,5499,,,3.2707581520080566,,
10,5549,,,3.0695865154266357,,
10,5599,,,3.1040549278259277,,
10,5649,,,3.122354507446289,,
10,5664,,,,13.65102481842041,13.65102481842041
11,5699,,,3.0238046646118164,,
11,5749,,,3.1014885902404785,,
11,5799,,,3.143535852432251,,
11,5849,,,3.1601953506469727,,
11,5899,,,2.9104723930358887,,
11,5949,,,3.165468215942383,,
11,5999,,,3.0697836875915527,,
11,6049,,,3.0540390014648438,,
11,6099,,,3.242321014404297,,
11,6149,,,3.148979663848877,,
11,6179,,,,80.18390655517578,80.18390655517578
12,6199,,,2.9418370723724365,,
12,6249,,,2.9094367027282715,,
12,6299,,,2.9865615367889404,,
12,6349,,,3.4822134971618652,,
12,6399,,,3.438217878341675,,
12,6449,,,3.071120262145996,,
12,6499,,,3.1180319786071777,,
12,6549,,,2.9034359455108643,,
12,6599,,,2.957343101501465,,
12,6649,,,3.121129035949707,,
12,6694,,,,16.81790542602539,16.81790542602539
13,6699,,,3.2496252059936523,,
13,6749,,,3.038060426712036,,
13,6799,,,3.0213022232055664,,
13,6849,,,3.0853190422058105,,
13,6899,,,3.015820026397705,,
13,6949,,,3.163595199584961,,
13,6999,,,2.9430909156799316,,
13,7049,,,3.0412492752075195,,
13,7099,,,2.977451801300049,,
13,7149,,,2.7811872959136963,,
13,7199,,,2.8911819458007812,,
13,7209,,,,90.75383758544922,90.75383758544922
14,7249,,,2.9048705101013184,,
14,7299,,,3.1634469032287598,,
14,7349,,,2.8464252948760986,,
14,7399,,,3.286226749420166,,
14,7449,,,3.198570728302002,,
14,7499,,,2.946180820465088,,
14,7549,,,3.1514525413513184,,
14,7599,,,2.5149688720703125,,
14,7649,,,2.8421502113342285,,
14,7699,,,2.856865406036377,,
14,7724,,,,26.63735580444336,26.63735580444336
15,7749,,,3.0948262214660645,,
15,7799,,,3.011885643005371,,
15,7849,,,2.983912229537964,,
15,7899,,,2.833481550216675,,
15,7949,,,2.896780490875244,,
15,7999,,,2.91953444480896,,
15,8049,,,2.777663469314575,,
15,8099,,,2.7849555015563965,,
15,8149,,,3.0936169624328613,,
15,8199,,,2.9359447956085205,,
15,8239,,,,4.500686168670654,4.500686168670654
16,8249,,,3.442596912384033,,
16,8299,,,2.711160659790039,,
16,8349,,,3.1680541038513184,,
16,8399,,,2.8360276222229004,,
16,8449,,,3.039794921875,,
16,8499,,,3.0423192977905273,,
16,8549,,,3.1630868911743164,,
16,8599,,,3.048121690750122,,
16,8649,,,2.840606451034546,,
16,8699,,,3.084925651550293,,
16,8749,,,3.014004945755005,,
16,8754,,,,359.919677734375,359.919677734375
17,8799,,,2.4948039054870605,,
17,8849,,,2.674555778503418,,
17,8899,,,2.8710038661956787,,
17,8949,,,2.8011560440063477,,
17,8999,,,3.1491124629974365,,
17,9049,,,2.9140286445617676,,
17,9099,,,2.8456008434295654,,
17,9149,,,2.7929534912109375,,
17,9199,,,2.889153480529785,,
17,9249,,,2.9501547813415527,,
17,9269,,,,8.826744079589844,8.826744079589844
18,9299,,,2.7815933227539062,,
18,9349,,,2.8765363693237305,,
18,9399,,,2.889238119125366,,
18,9449,,,2.895246982574463,,
18,9499,,,3.1392478942871094,,
18,9549,,,3.182788848876953,,
18,9599,,,2.8135762214660645,,
18,9649,,,2.9244189262390137,,
18,9699,,,2.8175511360168457,,
18,9749,,,2.922666072845459,,
18,9784,,,,10.291760444641113,10.291760444641113
19,9799,,,2.799631118774414,,
19,9849,,,2.666088581085205,,
19,9899,,,2.933539628982544,,
19,9949,,,2.8811073303222656,,
19,9999,,,2.777270793914795,,
19,10049,,,2.817565679550171,,
19,10099,,,2.71195125579834,,
19,10149,,,3.0344715118408203,,
19,10199,,,2.963939905166626,,
19,10249,,,2.739748954772949,,
19,10299,,,2.4448368549346924,,
19,10299,,,,19.793773651123047,19.793773651123047
20,10300,19.527469635009766,19.527469635009766,,,
