epoch,step,test_mae,test_mae_Temperature,train_mae,val_mae,val_mae_Temperature
8,4649,,,4.038662910461426,,
8,4699,,,3.640005588531494,,
8,4742,,,,3.662911891937256,3.662911891937256
9,4749,,,3.5469603538513184,,
9,4799,,,3.3265206813812256,,
9,4849,,,3.809394121170044,,
9,4899,,,3.404839515686035,,
9,4949,,,3.4039814472198486,,
9,4999,,,3.621938705444336,,
9,5049,,,3.5049753189086914,,
9,5099,,,3.6983325481414795,,
9,5149,,,3.346621513366699,,
9,5199,,,3.674680709838867,,
9,5249,,,3.6099648475646973,,
9,5269,,,,3.5964903831481934,3.5964903831481934
10,5299,,,3.6624014377593994,,
10,5349,,,3.261899471282959,,
10,5399,,,3.6960110664367676,,
10,5449,,,3.6901044845581055,,
10,5499,,,3.5819294452667236,,
10,5549,,,3.5697004795074463,,
10,5599,,,3.6652536392211914,,
10,5649,,,3.424647808074951,,
10,5699,,,3.9066507816314697,,
10,5749,,,3.6007909774780273,,
10,5796,,,,3.731147050857544,3.731147050857544
11,5799,,,3.4520668983459473,,
11,5849,,,3.341249704360962,,
11,5899,,,3.584287166595459,,
11,5949,,,3.5172536373138428,,
11,5999,,,3.3586578369140625,,
11,6049,,,3.7127745151519775,,
11,6099,,,3.4875261783599854,,
11,6149,,,3.7604682445526123,,
11,6199,,,3.521953582763672,,
11,6249,,,3.4320850372314453,,
11,6299,,,3.5268056392669678,,
11,6323,,,,3.7086751461029053,3.7086751461029053
12,6349,,,3.4628114700317383,,
12,6399,,,3.4913694858551025,,
12,6449,,,3.7178263664245605,,
12,6499,,,3.6912026405334473,,
12,6549,,,3.3633852005004883,,
12,6599,,,3.4103353023529053,,
12,6649,,,3.4660935401916504,,
12,6699,,,3.504561424255371,,
12,6749,,,3.633578300476074,,
12,6799,,,3.6313600540161133,,
12,6849,,,3.396906852722168,,
12,6850,,,,3.5272743701934814,3.5272743701934814
13,6899,,,3.660365581512451,,
13,6949,,,3.5608408451080322,,
13,6999,,,3.3569517135620117,,
13,7049,,,3.5484604835510254,,
13,7099,,,3.8344318866729736,,
13,7149,,,3.45798921585083,,
13,7199,,,3.525780200958252,,
13,7249,,,3.8742599487304688,,
13,7299,,,3.758211612701416,,
13,7349,,,3.485161304473877,,
13,7377,,,,3.478057861328125,3.478057861328125
14,7399,,,3.0989484786987305,,
14,7449,,,3.586637020111084,,
14,7499,,,3.4266891479492188,,
14,7549,,,3.5732250213623047,,
14,7599,,,3.592446804046631,,
14,7649,,,3.423391819000244,,
14,7699,,,3.3385722637176514,,
14,7749,,,3.342120409011841,,
14,7799,,,3.3074240684509277,,
14,7849,,,3.2168471813201904,,
14,7899,,,3.3712096214294434,,
14,7904,,,,3.7068309783935547,3.7068309783935547
15,7949,,,3.545444965362549,,
15,7999,,,3.3455348014831543,,
15,8049,,,3.586385726928711,,
15,8099,,,3.4613637924194336,,
15,8149,,,3.115875244140625,,
15,8199,,,3.2913050651550293,,
15,8249,,,3.1880617141723633,,
15,8299,,,3.5819575786590576,,
15,8349,,,3.8269519805908203,,
15,8399,,,3.4573445320129395,,
15,8431,,,,3.6162071228027344,3.6162071228027344
16,8449,,,3.2451093196868896,,
16,8499,,,3.328556537628174,,
16,8549,,,3.4098174571990967,,
16,8599,,,3.267714500427246,,
16,8649,,,3.5544023513793945,,
16,8699,,,3.4314026832580566,,
16,8749,,,3.3828938007354736,,
16,8799,,,3.3642935752868652,,
16,8849,,,3.6419057846069336,,
16,8899,,,3.4702329635620117,,
16,8949,,,3.263596534729004,,
16,8958,,,,3.804075002670288,3.804075002670288
17,8999,,,3.4486820697784424,,
17,9049,,,3.492173671722412,,
17,9099,,,3.3383641242980957,,
17,9149,,,3.389521837234497,,
17,9199,,,3.294933795928955,,
17,9249,,,3.669322967529297,,
17,9299,,,3.217787742614746,,
17,9349,,,3.4215564727783203,,
17,9399,,,3.6995322704315186,,
17,9449,,,3.3120779991149902,,
17,9485,,,,3.4872303009033203,3.4872303009033203
18,9499,,,3.306046962738037,,
18,9549,,,3.1276164054870605,,
18,9599,,,3.8517417907714844,,
18,9649,,,3.613191604614258,,
18,9699,,,3.4508056640625,,
18,9749,,,3.4188804626464844,,
18,9799,,,3.5241827964782715,,
18,9849,,,3.2935521602630615,,
18,9899,,,3.234799385070801,,
18,9949,,,3.582014560699463,,
18,9999,,,3.0411720275878906,,
18,10012,,,,3.468660831451416,3.468660831451416
19,10049,,,3.226418972015381,,
19,10099,,,3.411207437515259,,
19,10149,,,3.602694272994995,,
19,10199,,,3.1605324745178223,,
19,10249,,,3.466113567352295,,
19,10299,,,3.3454744815826416,,
19,10349,,,3.696493148803711,,
19,10399,,,3.6112399101257324,,
19,10449,,,3.3545966148376465,,
19,10499,,,3.528339385986328,,
19,10539,,,,3.6791536808013916,3.6791536808013916
20,10540,3.523873805999756,3.523873805999756,,,
