epoch,step,test_mae,test_mae_Temperature,train_mae,val_mae,val_mae_Temperature
16,8754,,,,5.302137851715088,5.302137851715088
17,8799,,,2.145139694213867,,
17,8849,,,2.3464488983154297,,
17,8899,,,2.6509618759155273,,
17,8949,,,2.4530484676361084,,
17,8999,,,2.4564175605773926,,
17,9049,,,2.5042243003845215,,
17,9099,,,2.317624807357788,,
17,9149,,,2.4015231132507324,,
17,9199,,,2.483581066131592,,
17,9249,,,2.641274929046631,,
17,9269,,,,3.187448263168335,3.187448263168335
18,9299,,,2.379502773284912,,
18,9349,,,2.4881958961486816,,
18,9399,,,2.6348814964294434,,
18,9449,,,2.6603121757507324,,
18,9499,,,2.4631752967834473,,
18,9549,,,2.3333497047424316,,
18,9599,,,2.2968599796295166,,
18,9649,,,2.5153186321258545,,
18,9699,,,2.618748664855957,,
18,9749,,,2.3730974197387695,,
18,9784,,,,4.662935256958008,4.662935256958008
19,9799,,,2.49545955657959,,
19,9849,,,2.285982131958008,,
19,9899,,,2.6919264793395996,,
19,9949,,,2.2422266006469727,,
19,9999,,,2.313725233078003,,
19,10049,,,2.338508129119873,,
19,10099,,,2.568178176879883,,
19,10149,,,2.7305989265441895,,
19,10199,,,2.5195422172546387,,
19,10249,,,2.399533748626709,,
19,10299,,,1.9424525499343872,,
19,10299,,,,7.008453369140625,7.008453369140625
20,10300,7.28083610534668,7.28083610534668,,,
