epoch,step,test_mse,test_mse_Temperature,train_mse,val_mse,val_mse_Temperature
12,6749,,,17.027393341064453,,
12,6799,,,18.89198875427246,,
12,6849,,,19.186473846435547,,
12,6850,,,,22.262653350830078,22.262653350830078
13,6899,,,21.61745262145996,,
13,6949,,,15.786514282226562,,
13,6999,,,20.317594528198242,,
13,7049,,,19.02867889404297,,
13,7099,,,20.180091857910156,,
13,7149,,,27.800403594970703,,
13,7199,,,20.838735580444336,,
13,7249,,,19.805822372436523,,
13,7299,,,25.321125030517578,,
13,7349,,,20.217655181884766,,
13,7377,,,,21.93584632873535,21.93584632873535
14,7399,,,19.35830307006836,,
14,7449,,,20.389305114746094,,
14,7499,,,22.43063735961914,,
14,7549,,,23.222583770751953,,
14,7599,,,17.58730697631836,,
14,7649,,,18.808013916015625,,
14,7699,,,19.281665802001953,,
14,7749,,,20.178058624267578,,
14,7799,,,21.253318786621094,,
14,7849,,,22.970046997070312,,
14,7899,,,19.489105224609375,,
14,7904,,,,21.72226333618164,21.72226333618164
15,7949,,,21.290664672851562,,
15,7999,,,17.65473747253418,,
15,8049,,,20.96457862854004,,
15,8099,,,18.83596420288086,,
15,8149,,,18.87098503112793,,
15,8199,,,22.958450317382812,,
15,8249,,,17.371767044067383,,
15,8299,,,20.743955612182617,,
15,8349,,,18.695247650146484,,
15,8399,,,17.791898727416992,,
15,8431,,,,21.870922088623047,21.870922088623047
16,8449,,,17.330493927001953,,
16,8499,,,22.507328033447266,,
16,8549,,,19.066001892089844,,
16,8599,,,24.215864181518555,,
16,8649,,,19.16911506652832,,
16,8699,,,18.916996002197266,,
16,8749,,,21.420703887939453,,
16,8799,,,22.210556030273438,,
16,8849,,,16.90517807006836,,
16,8899,,,16.176071166992188,,
16,8949,,,19.3143310546875,,
16,8958,,,,21.28929901123047,21.28929901123047
17,8999,,,20.323915481567383,,
17,9049,,,21.428983688354492,,
17,9099,,,18.678386688232422,,
17,9149,,,18.550975799560547,,
17,9199,,,21.005046844482422,,
17,9249,,,17.832630157470703,,
17,9299,,,22.40973663330078,,
17,9349,,,19.682289123535156,,
17,9399,,,20.15306854248047,,
17,9449,,,18.610973358154297,,
17,9485,,,,22.631866455078125,22.631866455078125
18,9499,,,18.313146591186523,,
18,9549,,,20.362367630004883,,
18,9599,,,24.080493927001953,,
18,9649,,,21.84698486328125,,
18,9699,,,21.350215911865234,,
18,9749,,,17.347131729125977,,
18,9799,,,20.424449920654297,,
18,9849,,,22.212600708007812,,
18,9899,,,21.21660041809082,,
18,9949,,,18.955184936523438,,
18,9999,,,20.95539093017578,,
18,10012,,,,22.71783447265625,22.71783447265625
19,10049,,,18.77725601196289,,
19,10099,,,23.441024780273438,,
19,10149,,,19.15924072265625,,
19,10199,,,22.972963333129883,,
19,10249,,,19.78061294555664,,
19,10299,,,19.920198440551758,,
19,10349,,,23.478683471679688,,
19,10399,,,20.69937515258789,,
19,10449,,,20.431350708007812,,
19,10499,,,24.22693634033203,,
19,10539,,,,22.643817901611328,22.643817901611328
20,10540,21.38532066345215,21.38532066345215,,,
